date,electricity,gas
20030415,4.455309466305446,4.187556519603258
20030416,4.450228048166983,4.20860389679329
20030417,4.72296199475234,4.255255595952226
20030418,4.34873484708126,4.240114557521441
20030419,4.670766466309853,4.26477983941026
20030420,4.345917966027566,4.253690348041562
20030421,4.691658462710283,4.164288221361771
20030422,4.39926283577312,4.118458926794497
20030423,4.476793561086806,4.207377749094024
20030424,4.984086701726522,4.313423504239703
20030425,4.016538393273502,4.415624575551798
20030426,4.92333657559473,4.329258899612864
20030427,4.297223644508958,4.181817589213889
20030428,4.395761094013831,4.3604865970397615
20030429,4.8382854931532,4.332819242645977
20030430,4.405092541222349,4.213162348719415
20030501,3.9217073166374896,2.9576868832742944
20030502,4.525409941189827,2.857061627485811
20030503,3.9912419354446356,2.8708341588166104
20030504,4.250693277110659,2.8240246988243594
20030505,4.387474909951113,2.965861831811572
20030506,3.9020583856165176,2.9075874908732358
20030507,4.020411810422027,2.8933181241014783
20030508,4.2778422886664424,2.944559240272636
20030509,3.821692332848165,2.7575440780832956
20030510,4.077818607115539,2.9428225849112146
20030511,4.10932047403663,2.89139987791143
20030512,4.2484702314927105,2.8923143105806575
20030513,3.8103356816658582,2.8950207776762142
20030514,4.17743497073397,2.832105744521584
20030515,4.097960502844002,2.91060801610438
20030516,4.305048011672384,2.9368148865177077
20030517,3.8388360039432863,2.988269252226525
20030518,4.0672792403966325,2.901386597492792
20030519,4.312666255157517,2.9283863287988847
20030520,4.265406158504133,2.9308335285380274
20030521,4.473543815582199,2.974164001717827
20030522,4.606366350372254,2.9106070534864568
20030523,4.137797502102575,2.814644688954655
20030524,4.342047812165614,2.911649799013307
20030525,4.525603235109391,2.8312116425196416
20030526,3.9478131845641267,2.9149127086989903
20030527,3.975982005733024,2.9446607354679624
20030528,4.211221577414482,2.866418298703564
20030529,4.27788231896192,2.9169845857920955
20030530,4.381997698775637,2.9221176430818794
20030531,3.8098277549922166,2.889663508455499
20030601,3.5404900744275327,1.5292068206643155
20030602,3.8343562975480587,1.4909579495530751
20030603,3.9480166275029673,1.5522198138940542
20030604,3.7674059278857865,1.5858722113171007
20030605,3.4676939087104723,1.542384269187664
20030606,3.307742042380294,1.5281516693039507
20030607,3.781128846778479,1.5404057256758512
20030608,3.781674206544069,1.5200015079850515
20030609,3.850820448147004,1.5445936772495112
20030610,3.723087688299659,1.537523382530369
20030611,3.5125860811746197,1.562558698336688
20030612,4.009360352671688,1.5140868281400053
20030613,3.911456639769154,1.5253970899526037
20030614,3.6894909002084297,1.502658943634248
20030615,4.143352283090457,1.5368664169092727
20030616,4.140597997761523,1.4962188405750816
20030617,4.090940321352484,1.5503111904612583
20030618,3.5290300113704447,1.5426850594953363
20030619,3.918161180992973,1.5606161531046798
20030620,3.355288095955151,1.5443274685435036
20030621,3.9798266565812215,1.530200588464511
20030622,3.8277139585596194,1.5489974326742635
20030623,3.7366530551504367,1.5301391750001545
20030624,3.8708847516935143,1.498421874027751
20030625,4.045009573172241,1.5063624042198154
20030626,3.742240891244123,1.5499823437222033
20030627,3.834923090001105,1.5506382700816415
20030628,4.128837461921313,1.4865666126796329
20030629,3.5464503379758074,1.4818019887944052
20030630,3.645772739405665,1.5603044058139448
20030701,3.900064407125881,1.5094994067617433
20030702,3.554311628261173,1.5517983539059275
20030703,3.3574382970229273,1.5282872165249088
20030704,3.609935831002268,1.538875195493622
20030705,3.9957598278553066,1.5311056592567764
20030706,3.7727496078366554,1.4848888577204837
20030707,3.8761304639423066,1.5500691045752641
20030708,3.6802706161123533,1.5097827548599028
20030709,3.387820563599285,1.5590140627665328
20030710,3.445118106571342,1.5262192919313053
20030711,3.8422215116347855,1.4840607882230428
20030712,4.17224200979682,1.5454099510615027
20030713,3.6683486305262365,1.4920042398536755
20030714,3.626910224246671,1.558801178826274
20030715,3.906001521757795,1.4880182932424022
20030716,3.796003270088526,1.4919262097461068
20030717,3.8334415396853676,1.507113148812622
20030718,3.8678447519403494,1.4967105973765418
20030719,3.9246607303951633,1.5019920614562463
20030720,3.8625283765211784,1.482462229964653
20030721,4.212900203121435,1.5225806665809627
20030722,3.8354741462751227,1.5496749026378367
20030723,3.677451223023333,1.501018572127108
20030724,3.5493397539909384,1.5053110129122433
20030725,3.295428977453228,1.541018654778934
20030726,3.636879680897255,1.5410094523976376
20030727,3.70430013423824,1.4959512145419076
20030728,3.650543794131649,1.5029185424013323
20030729,3.5649868815602117,1.5523777595610653
20030730,3.5564661881026334,1.5146871000235154
20030731,3.472179387509688,1.5137678208362484
20030801,4.44808006199419,2.844063227165653
20030802,4.435032051182069,2.799427696952622
20030803,4.6272067174775575,2.9704238298069927
20030804,3.669260453839018,2.879538219391904
20030805,4.484649623161609,2.9277642239977024
20030806,4.384587527323217,2.9786371258319444
20030807,4.623718485086051,2.8919655377579003
20030808,4.250770165734744,2.9649423470132756
20030809,3.7677233153143086,2.8150183784600977
20030810,4.254494658831734,2.876007217304921
20030811,4.227742793021624,2.978650439272799
20030812,4.290083902656206,2.895445447737422
20030813,4.283789344546143,2.8432674591303297
20030814,4.501013182735952,2.7467344401222644
20030815,4.371557021577269,2.9453435737183926
20030816,4.178683611180664,2.8046930811025845
20030817,4.37326941305513,2.91598924812532
20030818,4.447352273799683,2.937715942170174
20030819,4.402813595693253,2.869869020281325
20030820,4.244932902623256,3.0288132944284154
20030821,4.192840903568344,2.881369346122014
20030822,4.030558398659544,2.808067768305408
20030823,4.389973763158138,2.7982557529628167
20030824,4.555707177761771,2.8416348764856596
20030825,4.827569133731091,2.9124715070687417
20030826,3.78573921376253,2.950612279498666
20030827,4.001890859261033,2.8466160599112076
20030828,4.025313235203318,2.86102183049082
20030829,4.117222937590028,2.9177400907096067
20030830,4.450174037654604,2.8836943944125863
20030831,4.278398986464632,2.912928346015994
20030901,4.754435705460911,4.422788383283602
20030902,4.735265828073906,4.279240126688231
20030903,4.5495633518942995,4.251421484889883
20030904,4.504900694653115,4.312231625509581
20030905,5.296545847033128,4.312685723809391
20030906,4.9418713952496445,4.280784045280809
20030907,4.872362671147074,4.327715218522144
20030908,4.443485760274969,4.192572553167554
20030909,4.5600145618150885,4.268582309803565
20030910,4.612138344714002,4.265874904935916
20030911,4.684128183437947,4.168912382209842
20030912,4.923863666235861,4.246879043584708
20030913,4.704870509410652,4.155610179253943
20030914,4.230515945962274,4.26064010252965
20030915,4.771060586516307,4.210859917197493
20030916,4.818683625661734,4.167456943666064
20030917,4.599824003019075,4.419470931013044
20030918,4.8387360361874725,4.286309525487135
20030919,4.864733285595283,4.152953163858757
20030920,4.17219635248563,4.36506584539384
20030921,4.624205048794378,4.315093798841935
20030922,4.564839763066457,4.167938141851378
20030923,5.041988180449444,4.192881741372808
20030924,4.607675414437762,4.337319468112446
20030925,4.994075066768979,4.269317576100809
20030926,4.4234746708522765,4.265619618725078
20030927,4.5156406275380805,4.280706685133378
20030928,5.115481437789995,4.30047043127846
20030929,4.467275881214694,4.30403456809602
20030930,4.300106025017156,4.09625261718612
20031001,4.827837423761073,5.634592850433646
20031002,4.9449479180629385,5.7466056050809415
20031003,5.310136467250482,5.726695441791863
20031004,5.438876703128889,5.574876928853449
20031005,5.147761877332715,5.5577982864867215
20031006,5.24097219219506,5.562391107453829
20031007,4.924066239852213,5.53977708244895
20031008,4.88620031086719,5.504561001909426
20031009,5.462530385827422,5.646883733604037
20031010,5.088203977682664,5.7056253075616645
20031011,5.456385558781395,5.645648191257893
20031012,5.171745616849231,5.5990920155065655
20031013,5.398079691834846,5.69203134431542
20031014,5.631968882715106,5.697151246493411
20031015,5.2008720761984755,5.711896648063206
20031016,5.656172055458776,5.623465479689667
20031017,5.272339683065307,5.532837776528189
20031018,5.259541999273442,5.596631525913926
20031019,4.840928616789916,5.647212962694276
20031020,5.192999777623813,5.551975015304501
20031021,4.65805894751222,5.528013542727227
20031022,4.891331777990284,5.779626374279392
20031023,4.916255779743278,5.689120434532188
20031024,4.998271968942109,5.57889581910263
20031025,5.258257748892411,5.788987436889955
20031026,4.619928869256008,5.578012462459808
20031027,5.641660926198436,5.63648903544295
20031028,5.354605458338163,5.6634773012747806
20031029,5.496413484980709,5.7212859178591176
20031030,5.5047835080772005,5.593875445635755
20031031,5.382965589319853,5.336786580128175
20031101,5.8307004532110005,7.000547267837226
20031102,4.867000238549806,7.176857481412056
20031103,5.904847587405341,6.9403677252301055
20031104,5.7527485154845195,6.863669780239404
20031105,5.325739960549404,6.824640667568592
20031106,5.439325997566727,6.760304588371361
20031107,5.648356313142691,6.950149645845795
20031108,5.227594572587227,6.875444966080723
20031109,5.370212691646686,7.261917854514034
20031110,5.560251861091233,7.062529948120089
20031111,4.925280372185014,7.049132936787552
20031112,5.625725702888961,7.1882424395296525
20031113,5.408192440776316,7.046608892597996
20031114,5.947596450045882,7.089633844169549
20031115,5.4921832034218365,6.795076289534936
20031116,5.713569029376197,7.026948153939759
20031117,5.496169165101667,6.965556440931067
20031118,5.365654153901597,7.2767947032309035
20031119,5.099738694815266,6.789370535227363
20031120,5.22942647041808,6.7866131739379085
20031121,5.255045919880234,7.072273016321193
20031122,5.662429878791111,6.957373304697057
20031123,5.267080549288503,6.92811237598696
20031124,5.535552262681095,7.082558806389415
20031125,5.943121365030033,6.992823097912534
20031126,5.546774048220061,6.977706128976136
20031127,5.7670027437631575,6.871208217286219
20031128,6.188666536456527,7.025326981796456
20031129,5.767719405080512,6.903698098102929
20031130,5.6320905655850995,6.915360855733887
20031201,5.928097836417066,8.146580485088954
20031202,6.404738148732267,8.355433964635646
20031203,5.527630208953508,8.195315554451067
20031204,6.7736781284870995,8.403973835607689
20031205,6.384453621065351,8.31393456298309
20031206,6.094927783780996,8.533620089109384
20031207,5.986507843458797,8.178031112783739
20031208,6.223828845764216,8.182925801054514
20031209,6.68254741954484,8.276772579040209
20031210,6.181815058511717,8.36922533124226
20031211,6.06547024122146,8.437680060705942
20031212,6.60682659957054,8.220520745503547
20031213,5.719488786983622,8.409880498662268
20031214,6.310129979067803,8.14467781932115
20031215,6.166626882893561,8.081860615759203
20031216,6.049838020989481,8.298739094777268
20031217,6.289720233999435,8.602388573775285
20031218,6.2650508474256545,8.286243456822195
20031219,6.2094478725063444,8.110556109778388
20031220,6.14819366980953,8.391274744803919
20031221,5.723784047597283,8.339011322333858
20031222,6.159039817471068,8.362864717207906
20031223,5.598712132336809,8.296420552775857
20031224,6.174030953210077,8.033566282252773
20031225,6.064133087525074,8.143647902047828
20031226,6.558043575407083,8.419067546298031
20031227,5.718285886536853,8.16626961170494
20031228,6.325402869657228,8.54324971478169
20031229,5.760091760527137,8.35664107532601
20031230,5.910695467519843,8.693449621773475
20031231,6.119677673500294,8.496170412850585
20040101,6.06120909727898,8.217982095269285
20040102,5.8950925835074655,8.393523007333824
20040103,6.448211731974919,8.32896907269335
20040104,6.4722370989843325,8.39009288560104
20040105,6.4633210143634905,8.117597785339548
20040106,5.815476757248762,8.296011038403897
20040107,5.80714623493458,8.3187489639716
20040108,6.1344859023630764,8.298433121988555
20040109,5.646583186776734,8.4934375891219
20040110,6.078163486822605,8.258482430586447
20040111,6.289853133352802,8.400062163967881
20040112,6.3316102381001205,8.062881736955205
20040113,5.895741400883683,8.655887868852716
20040114,6.525599124422893,8.338989072472199
20040115,5.4229977588982,8.29238939801305
20040116,6.236260463753616,8.190442637946473
20040117,6.674202722770311,8.333925138862169
20040118,6.139104852458066,8.13037520410277
20040119,6.165630426189754,8.256563867117187
20040120,5.86230929177098,8.139964294786944
20040121,5.92216427547019,8.002215176713797
20040122,6.157821897504061,8.25935187814264
20040123,5.758597340680339,8.214927971264887
20040124,6.355619337978792,8.321825883878986
20040125,6.593481639939092,8.020505697726028
20040126,6.6134767468914655,8.183016724156067
20040127,6.115337011033746,8.357957893589306
20040128,6.479326161661042,8.095346005038428
20040129,6.334266943186483,8.342139701030485
20040130,5.595546046027473,8.310741910497228
20040131,5.837055233247822,8.780600298792761
20040201,5.412272677749235,7.018086213206618
20040202,5.446062875577844,7.063635213493844
20040203,5.508149178565375,6.882915943041306
20040204,5.043953930497001,6.941754325370424
20040205,5.599596404675488,7.08857543495772
20040206,4.959273075054022,6.905314417260096
20040207,5.577954584035067,6.822746005227662
20040208,5.606842614301799,7.070263998984396
20040209,5.680434007947345,6.656175482286928
20040210,5.792771582033009,6.890972164405568
20040211,5.967742384783833,6.798596254335797
20040212,5.180080769557789,6.806646370631819
20040213,5.880236380532084,6.7923541721591585
20040214,5.636977667631178,7.120291588324429
20040215,6.15512785986922,7.042960952876088
20040216,5.766269270398716,6.8568035658458095
20040217,6.821430896193993,6.8678659743410835
20040218,5.71373658209633,6.946237832451109
20040219,5.585988155081913,6.999332222665327
20040220,5.49463392365014,6.985557245585115
20040221,5.655700453762792,6.958481425905226
20040222,5.7844227933203385,6.842988286815782
20040223,5.427382151824773,7.100800906897366
20040224,6.141020779002787,6.734404019205295
20040225,5.267553538638534,6.8792604918527624
20040226,5.627371505266163,6.882993292851924
20040227,6.191583789211938,7.091338224961492
20040228,5.899332511830846,6.824331189508091
20040229,5.13374352152188,6.907353188612241
20040301,4.795216364442322,5.63315696409546
20040302,4.89863628673181,5.704548423258318
20040303,5.2343970662995,5.503222004061855
20040304,4.920214743405969,5.679016915823643
20040305,5.0166986385251455,5.6042726632222
20040306,5.00815687868147,5.325687945924041
20040307,5.029178975869662,5.711470653673816
20040308,5.595254226703962,5.62198933839185
20040309,5.454073603118701,5.40842466159227
20040310,5.089791728071832,5.529759084500825
20040311,5.754934446590703,5.519087479785457
20040312,5.237898426612762,5.555167072640294
20040313,4.75447680546482,5.512804233923353
20040314,4.790213031185795,5.571014115190635
20040315,5.330837790696934,5.636735073912548
20040316,5.05425859959323,5.545253059799195
20040317,5.041231177564004,5.572442742995413
20040318,5.615629211767009,5.5985378299070945
20040319,4.753658123456567,5.607365792639256
20040320,4.889471422478622,5.389923424132922
20040321,5.3231960714944915,5.6172268152388956
20040322,5.281124665043057,5.503467748104629
20040323,5.371982155641162,5.549913217145511
20040324,5.702536994619137,5.619933563222177
20040325,5.234872102277008,5.624832007142601
20040326,5.139667015485266,5.476222207019206
20040327,5.813364520539075,5.53032688524616
20040328,5.4362665469549825,5.570708088153948
20040329,5.330159770000844,5.545775054275829
20040330,5.3385119658108575,5.57860562071618
20040331,5.699467088456504,5.795505150259225
20040401,5.336202404068696,4.409747590698434
20040402,4.565284215476641,4.227707682608017
20040403,4.618825230057747,4.160663209344546
20040404,4.878002044194298,4.085648557494358
20040405,5.095824100300973,4.1973773059821005
20040406,4.73493844091687,4.240682090209166
20040407,4.66952465527625,4.236865230939976
20040408,4.379610648768252,4.187304380204915
20040409,5.2623549906890865,4.176905200537
20040410,5.01923426106243,4.36543793023586
20040411,4.882084654455639,4.2043321700092475
20040412,4.4940166208457555,4.361891066840176
20040413,4.880004546482949,4.103063450225555
20040414,4.410288392539205,4.194563786269989
20040415,4.4766009138771885,4.1333952854829095
20040416,4.604138747534881,4.1767361631399815
20040417,4.791640242660804,4.252991515218598
20040418,5.146924224599778,4.109697125769615
20040419,4.857554374930272,4.309710637471289
20040420,4.612642217656623,4.140477288803799
20040421,4.312535186133885,4.139215693667866
20040422,4.6905712324424895,4.2158910803684675
20040423,4.592435597603318,4.174097712796188
20040424,4.894278137552077,4.1945281573974285
20040425,4.76587049882828,4.175507503490075
20040426,4.7362609631338835,4.178694531821437
20040427,4.3478715595413275,4.13965629121197
20040428,4.58215628093254,4.080258064280205
20040429,4.676787754765542,4.24852181763682
20040430,4.455961021441122,4.071485778085735
20040501,4.281660758877348,2.831370883574226
20040502,4.911118224425594,2.7788953064386637
20040503,4.309013011405867,2.790147623326187
20040504,4.3827212243263025,2.8015051693822475
20040505,4.380165921188175,2.8194325198407406
20040506,4.759187529380007,2.8404550758019114
20040507,4.8821734017740095,2.867502351536145
20040508,4.721952983417482,2.783235003143027
20040509,4.673994912652762,2.8433367886680423
20040510,4.236897625514817,2.8886465714110146
20040511,4.546604389371183,2.814670610573042
20040512,4.373389633728109,2.904769679562911
20040513,4.756176707150383,2.889704186477824
20040514,4.1500311443034335,2.7895410879749654
20040515,4.43007442288411,2.8450064139769915
20040516,4.537315408054142,2.9485845570431883
20040517,4.358902524076774,2.8263797906606554
20040518,4.201290821756274,2.718529417526667
20040519,4.376462134050275,2.8940321400890263
20040520,4.352842349738323,2.790895784709891
20040521,4.072950191838444,2.9256704633200323
20040522,4.637212979597084,2.840618743845143
20040523,4.291446843588955,2.961820602386011
20040524,4.641894215016381,2.7838056600460375
20040525,4.781602405789488,2.816540505507159
20040526,4.705450100955601,2.781680373754924
20040527,4.596025351840484,2.7641115737382203
20040528,4.909274379009626,2.8249800572092365
20040529,4.6266186674320045,2.7995287393167354
20040530,4.377054560874306,2.8503900088764427
20040531,4.42536189585687,2.7746342672388526
20040601,4.032495950092608,1.5238650331814723
20040602,3.857806999423161,1.4859174966697681
20040603,4.016193611139705,1.5566081121794422
20040604,3.9706248936107134,1.4890641933726896
20040605,3.9975194310223716,1.5134930665599982
20040606,3.7874540793001694,1.4821523050903873
20040607,3.8242553673650006,1.504816323276697
20040608,4.173255761888527,1.4581034996381208
20040609,4.07482868567495,1.5014472130793308
20040610,4.043717393230357,1.5458476469951739
20040611,3.936162137039397,1.4682237879453897
20040612,4.094368913883805,1.4588197107055862
20040613,4.341459438202957,1.4774666258144924
20040614,3.9324125833028076,1.464039682204469
20040615,4.584509604650863,1.5245813613036148
20040616,4.441139712777255,1.5273063421953281
20040617,4.535256750722182,1.5175024087441669
20040618,3.89992805060984,1.4735347942648345
20040619,4.071869249266261,1.4855241876581322
20040620,3.5724396381949717,1.4886237351274079
20040621,3.9027433384918297,1.4693103939770356
20040622,4.006927175612237,1.5015333265521211
20040623,3.721237750071274,1.5153585672040706
20040624,4.044500506507254,1.4777109715359624
20040625,4.189027261595242,1.548861422158161
20040626,3.8010406295958177,1.4827094248907566
20040627,3.5490009770564437,1.502959672201224
20040628,3.5751948421301205,1.4756862296125448
20040629,4.3866701635769845,1.5217548739404956
20040630,4.390108657842367,1.539884548197306
20040701,3.960580864645584,1.4914787520454766
20040702,4.0869952327572845,1.4890606442350018
20040703,4.232252052555066,1.5195184178313197
20040704,3.9372816265341726,1.508952892239413
20040705,4.077908916280869,1.5124947114365839
20040706,3.9769415889871684,1.5154362023839951
20040707,4.149232688870502,1.4953171871063757
20040708,4.124975678988202,1.532929358441508
20040709,4.017220067905283,1.4562569513026649
20040710,3.8412412407869674,1.4972800794545862
20040711,3.4751005434015845,1.478451494236062
20040712,4.106064299055088,1.5030301218101405
20040713,4.015727136964365,1.5229759686367663
20040714,3.886309003936105,1.439813139631798
20040715,3.8874169565231984,1.5366363997884782
20040716,4.004101151922086,1.5274213349980417
20040717,4.283658681039257,1.5151766114196945
20040718,3.870942730319003,1.4591638111929892
20040719,3.6687518813200057,1.5222533370567202
20040720,3.8078845822759013,1.4600807405175502
20040721,4.181744197700829,1.5292007610137865
20040722,4.216208687741296,1.5506479900242185
20040723,3.8435096571293528,1.4618736226164921
20040724,4.066280553380967,1.5086873833021925
20040725,4.177044963337604,1.496428809080537
20040726,3.9536883118789414,1.4403575418557706
20040727,3.8581434300290898,1.4996426618478114
20040728,4.184553588883739,1.5278023902950482
20040729,3.966913833817623,1.4762243181002042
20040730,3.8150611954605376,1.481582432136373
20040731,3.938522075984932,1.5252137250533417
20040801,4.142611739164432,2.8403162037989595
20040802,4.473817361975479,2.9103438535357253
20040803,4.2690961034623935,2.7605729808118964
20040804,4.371718797006268,2.7894586285083225
20040805,4.726630504552038,2.821369288845477
20040806,4.551960121139762,2.8349818110981344
20040807,4.134392374220336,2.8961376996406982
20040808,5.087784887589666,2.8965615819968353
20040809,4.517581275647149,2.853621505173895
20040810,4.2198962408447125,2.9165021126373696
20040811,4.704781810647004,2.784442102870112
20040812,4.061513705250985,2.7633753197040827
20040813,4.765634588188841,2.850307144855185
20040814,4.682783017801647,2.8549206971634127
20040815,4.6585682029743465,2.8590875573815553
20040816,4.403728542605852,2.823017493233111
20040817,4.389301286727078,2.788772046888162
20040818,4.601951075779515,2.7248946639264675
20040819,4.113027348060847,2.7768180226032775
20040820,4.262649433462828,2.8365428271118076
20040821,4.762169279827415,2.8244504180503727
20040822,4.482638707956258,2.7515179485596075
20040823,4.8750744185040755,2.85879577446149
20040824,4.636728362482413,2.8241399498859416
20040825,4.551743948465774,2.800719020891716
20040826,4.434182172128501,2.883157981997876
20040827,4.228495090344814,2.850427022818975
20040828,4.714057129419163,2.822852638789274
20040829,4.886981093896503,2.8119479582704456
20040830,4.486340355707815,2.9420903690243114
20040831,4.169165165029065,2.824872888578867
20040901,4.778228437470586,4.231053200407264
20040902,5.0361908086902325,4.2103254371482866
20040903,4.677726260616463,4.176153970359594
20040904,5.308377956596928,4.078407203223559
20040905,5.093197201378873,4.130529542782141
20040906,5.172172645494783,4.232745319129976
20040907,4.532977604721518,4.09199089886706
20040908,4.696001587689117,4.092617984362356
20040909,5.1333306991251835,4.218165237113896
20040910,4.930593555449911,4.120623621862102
20040911,4.687559126679162,4.140014670917171
20040912,5.056969590856436,4.241940311776064
20040913,4.408619498830821,4.144168451546088
20040914,5.028132235330387,4.155068156293104
20040915,4.362947173187556,4.206402439491906
20040916,5.1044433611040185,4.120273895939103
20040917,5.011618985712721,4.304418636190985
20040918,5.336255913852114,4.347774802877654
20040919,5.062171107749428,4.034727240403091
20040920,5.105545637888361,4.10328284883327
20040921,4.778633263606184,4.0966460668094085
20040922,4.628433148904328,4.010494040634473
20040923,5.090572713453913,4.145015992910655
20040924,4.87493984481904,4.350241515116774
20040925,4.97809139472357,4.168813092825246
20040926,4.928166391826487,4.196616676438947
20040927,5.120777023821559,4.225880961137044
20040928,4.350596297838602,4.099852988340259
20040929,4.8490079328890685,4.194379396974291
20040930,4.901795692947132,4.161976733927048
20041001,5.673614404457372,5.375964925123569
20041002,5.152967306156951,5.549729851676612
20041003,5.3399097296554645,5.458009133422339
20041004,5.027104677921571,5.3403332446298535
20041005,5.615718119614586,5.4564016084867415
20041006,5.2817653804322084,5.6069065030758
20041007,5.410480690259278,5.514329069114331
20041008,4.988272080712264,5.181053332711638
20041009,4.801013286342749,5.593983749420424
20041010,5.532203684459,5.315075300010194
20041011,5.395476523318763,5.575974942446906
20041012,5.645264818599044,5.4903764758412885
20041013,5.316621545060779,5.364101924911992
20041014,5.061331963723677,5.396383965224337
20041015,4.9259979411172905,5.605215722897179
20041016,5.3175981351922434,5.611475333436314
20041017,5.791016293641671,5.639044525399959
20041018,5.813556185999507,5.403116757083604
20041019,5.6550778981807985,5.367524193684698
20041020,5.911276323794139,5.500331400505353
20041021,5.341558504381954,5.460548670007329
20041022,4.9985217786038945,5.669274684410146
20041023,4.9684631689849095,5.547365864210825
20041024,5.283733265188677,5.539674577699433
20041025,5.004766649101851,5.50306484535065
20041026,5.197661962676942,5.41926092971211
20041027,5.551081996868913,5.726490980737044
20041028,5.510010255546135,5.557701661138122
20041029,5.927104706097713,5.512874226053572
20041030,5.238349572756799,5.531498677695583
20041031,5.047616804989856,5.492257190132767
20041101,5.816774535976015,6.684874694372128
20041102,5.229798283720879,6.683687806544893
20041103,5.472007184551077,7.061065711786245
20041104,5.904747068238065,6.945658969518525
20041105,5.730995392297705,7.006247065464391
20041106,6.366944304204847,6.755438251940249
20041107,5.636027884046355,6.640228792651608
20041108,6.035190284072696,6.954243912202974
20041109,6.016616261335453,6.7478772300974805
20041110,5.97210140252694,6.546665229970169
20041111,6.491326946464989,6.785166407146955
20041112,5.351156086488925,6.720573670487082
20041113,6.034601686684517,6.618686895737942
20041114,5.715412283132736,6.9289541404083215
20041115,5.874764666655951,6.682953786931144
20041116,6.600796714597873,6.877649749322089
20041117,5.906135029173164,6.999033968835941
20041118,5.80527109790025,6.653510028399467
20041119,6.368366497760729,6.851621448588617
20041120,6.316624064444019,6.730174724140859
20041121,5.363681622087507,6.728225639665383
20041122,6.2634014832572955,6.70618386974409
20041123,6.216571007200306,6.617156543547594
20041124,6.356371029422421,6.8758461224693495
20041125,5.637872620848288,6.683478030123166
20041126,6.045034135449535,6.681554413745859
20041127,5.621025479709007,6.854927506655506
20041128,6.049041552203073,6.693781136702372
20041129,6.290816870371375,6.627162472007889
20041130,5.564194147898057,6.760869539553312
20041201,6.608362672556335,8.062076755630843
20041202,5.582909477532213,8.115139402196117
20041203,5.4858001072566696,8.167586191435703
20041204,6.960355951233893,8.205652384385907
20041205,6.322622774081884,8.126346180383948
20041206,6.214435404529232,8.330774647211282
20041207,6.408111683647114,7.867660297310327
20041208,5.798730543192848,8.167844406086433
20041209,6.087507239760912,8.528698642889447
20041210,6.376409042499541,8.313529777161875
20041211,6.288850948138707,8.136578985261808
20041212,6.451432183488517,8.056505471236122
20041213,6.589740766150725,8.025633951884362
20041214,6.003989664543446,7.777959292603783
20041215,5.767340947146986,8.371978663146178
20041216,6.443738436174771,8.05751923684539
20041217,6.61319295329163,8.457019685879903
20041218,6.1962834090239465,8.412343624200378
20041219,6.6078949773253335,8.316093749984116
20041220,6.802024987897543,7.922037441878685
20041221,6.127455082370228,8.28736567209352
20041222,6.635436178454127,8.150928446987361
20041223,6.634225608883708,8.094771252571384
20041224,6.483487126257648,8.327344333454764
20041225,6.562957434173142,8.153017920278904
20041226,6.69073833685039,7.979600234926937
20041227,6.550466329190377,8.244531994814325
20041228,7.362382653075363,8.254619298451399
20041229,6.957123815027997,8.226265702498901
20041230,6.576195455716585,7.946707208220881
20041231,6.849223328283498,8.280001783061806
20050101,5.295839554502893,8.206537583376713
20050102,6.474451954967948,8.365614504802792
20050103,6.723849716443724,8.352157371957897
20050104,6.227000643855497,8.199980196077343
20050105,6.299177729064258,8.166619109211132
20050106,6.080432839999561,8.156481173463556
20050107,6.929221349836061,8.310520910865028
20050108,6.619236255190239,7.978856736747057
20050109,6.771773758349219,7.763789454138093
20050110,6.333541242773187,8.097977059951333
20050111,6.310947470061728,8.14163066970067
20050112,6.087847523698851,8.308457520423572
20050113,6.218805111028991,8.200353556316577
20050114,6.316539161268811,7.966406796878027
20050115,6.394131415567811,8.143221585378893
20050116,5.837770061814295,8.260441357727094
20050117,5.882165840177019,8.05985341932492
20050118,6.550913607398953,8.318619019167178
20050119,6.144472917773606,8.330284434216177
20050120,6.567637531081357,8.148589562563902
20050121,6.591093822699299,8.021585393812796
20050122,6.568562466114451,8.336210203711657
20050123,6.620078671693462,7.9180082335057325
20050124,6.786026528475281,7.849272836872346
20050125,6.717020273019034,8.201152488577522
20050126,6.387428804752886,8.143605990316889
20050127,6.407022326244048,8.087649987669383
20050128,6.3149791519176794,8.139258154845699
20050129,6.683900145501775,8.121307062767373
20050130,6.410788812841687,8.14114254085665
20050131,6.4995546005750215,8.188250042763684
20050201,5.703735958026185,6.551654748790362
20050202,6.11680672095561,6.61349236098169
20050203,5.521146625404957,6.695370810496173
20050204,5.684886021788091,6.8187747076988074
20050205,6.302679238602454,6.969852939918818
20050206,5.755297931808138,6.773119078541994
20050207,6.110583334570241,6.913726016150146
20050208,6.284889731549867,6.706303268935912
20050209,6.083564612222856,6.711829206732368
20050210,5.89603756287189,6.729717357910532
20050211,5.925843995775494,6.759990008059713
20050212,5.957462406151158,6.8683572800176025
20050213,6.450993940243043,6.839261458061489
20050214,5.811507890465367,6.90645805228914
20050215,5.69531593893198,6.8399660455357045
20050216,6.199754612349585,6.859877447194328
20050217,5.969750141423417,6.791962208681273
20050218,5.327361420679047,6.802374270259785
20050219,5.8055535798097235,6.677754189537993
20050220,6.115090643233303,6.6613752158631
20050221,5.779693461323521,6.86967355708701
20050222,6.13437393475594,6.938045402024801
20050223,5.53715700498072,7.039898372672598
20050224,5.963497290473109,6.715485447410446
20050225,6.075398498406562,6.692166873289488
